id,tranxData,block_num,txnid,status,key,createdAt,updatedAt
1907303,"{""_id"":""c8c53510-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""c8c53510-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:09:01"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12073228"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.18}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""mak touch computer same bldg back of adam and eve clinic room 102 HAMDAN STREET"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Dee Ann  Guarte""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-09"",""InvoiceItemsDetail"":[{""CommodityCode"":""61041900"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Ollington St  Cotton Knit Half Sleeves Text Printed Top   Denim Pants Set  Brown   Blue"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":413.01,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":51,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":51,""VehicleIndicator"":""N""},{""CommodityCode"":""61041900"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Ollington St    Cotton Half Puffed Sleeves Floral Printed Front Open Top   Jeans Set  Pink   Blue"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":253.04,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":58.8,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":58.8,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002173926"",""InvoiceType"":1,""InvoiceValue"":109.8,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""c8c53510-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,c8c53510-ecf7-11f0-a197-076b2a14f8441,VALID,c8c53510-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:10:54.1+00,2026-01-09 01:10:54.1+00
1907304,"{""_id"":""c910e410-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""c910e410-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:09:02"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12091893"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.18}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""flat 104 mak touch computer building Electra street TOURIST CLUB AREA"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Anjani""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""62041200"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Woven Sleeveless Ethnic Motif Printed   Floral Embroidered Choli Lehenga Set with Long Jacket   Lace Detailing  Fuchsia"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":64.86,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":96.53,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":96.53,""VehicleIndicator"":""N""},{""CommodityCode"":""62041200"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Woven Sleeveless Ethnic Motif Printed   Floral Embroidered Choli Lehenga Set with Long Jacket   Lace Detailing  Fuchsia"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":64.86,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":96.53,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":96.53,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002172891"",""InvoiceType"":1,""InvoiceValue"":193.06,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""c910e410-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,c910e410-ecf7-11f0-a197-076b2a14f8441,VALID,c910e410-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:11:01.177+00,2026-01-09 01:11:01.177+00
1907305,"{""_id"":""c92f4180-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""c92f4180-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:09:02"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12073261"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.51}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""villa 27 room no 9 1st floor AL DANAH"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Amit  Kumar""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""87150010"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Stylish   Foldable Baby Activity Walker with Cushioned Seat   Blue"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":12.45,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":73.76,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":73.76,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002172245"",""InvoiceType"":1,""InvoiceValue"":73.76,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""c92f4180-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,c92f4180-ecf7-11f0-a197-076b2a14f8441,VALID,c92f4180-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:11:08.442+00,2026-01-09 01:11:08.442+00
1907306,"{""_id"":""c9732850-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""c9732850-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:09:02"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12074466"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.58}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""red tag building najdah street 701 AL DANAH"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Irvin  Pagal""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-09"",""InvoiceItemsDetail"":[{""CommodityCode"":""96190010"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Pro Bubble Care Premium Tape Style Diapers  Mega Saving Pack  Size   Large   Pieces"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":187.28,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":107.37,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":107.37,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002173714"",""InvoiceType"":1,""InvoiceValue"":107.37,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""c9732850-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,c9732850-ecf7-11f0-a197-076b2a14f8441,VALID,c9732850-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:11:18.773+00,2026-01-09 01:11:18.773+00
1907307,"{""_id"":""ed0b66b0-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""ed0b66b0-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:10:02"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12074412"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.51}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""1402 floor same building of Snack attack TOURIST CLUB AREA"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Youssef""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""95030090"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Space Theme Premium Reversible Floor Mat  Waterproof  BIS Certified  AntiSlip Design   Months    x cm  Multicolor"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":992.81,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":45,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":45,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002172914"",""InvoiceType"":1,""InvoiceValue"":45,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""ed0b66b0-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,ed0b66b0-ecf7-11f0-a197-076b2a14f8441,VALID,ed0b66b0-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:13:58.274+00,2026-01-09 01:13:58.274+00
1907308,"{""_id"":""ed2fb790-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""ed2fb790-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:10:02"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12093699"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.51}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""1405 Emax buildind Hamdan street beside LulU exress HAMDAN STREET"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Santhosh  Kumar""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""62044300"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Flower Detailed Embellished Sleeveless Frock  Purple"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":421.94,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":66.81,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":66.81,""VehicleIndicator"":""N""},{""CommodityCode"":""62044300"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Butterfly Detailed Embellished and Embroidered Short Sleeves Frock  Sea Green"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":223.38,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":75.48,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":75.48,""VehicleIndicator"":""N""},{""CommodityCode"":""62044300"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Floral Embroidered Full Sleeves Frock With Headband  Pink"",""InvoiceItemLineNumber"":3,""IsFreeOfCost"":""N"",""NetWeight"":632.91,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":75.48,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":75.48,""VehicleIndicator"":""N""},{""CommodityCode"":""62044300"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Butterfly Detailed Embellished and Embroidered Short Sleeves Frock  Sea Green"",""InvoiceItemLineNumber"":4,""IsFreeOfCost"":""N"",""NetWeight"":632.91,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":75.48,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":75.48,""VehicleIndicator"":""N""},{""CommodityCode"":""62044300"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Flower Theme Embellished Short Sleeves Frock  Pink"",""InvoiceItemLineNumber"":5,""IsFreeOfCost"":""N"",""NetWeight"":421.94,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":66.81,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":66.81,""VehicleIndicator"":""N""},{""CommodityCode"":""64029900"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark and Mia Velcro Closure Party Wear Ballerina Shoes  Gold"",""InvoiceItemLineNumber"":6,""IsFreeOfCost"":""N"",""NetWeight"":767.38,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":48.96,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""2u"",""ValueOfGoods"":48.96,""VehicleIndicator"":""N""},{""CommodityCode"":""62044300"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Sequins Embellished Sleeveless Party Dress  Blue"",""InvoiceItemLineNumber"":7,""IsFreeOfCost"":""N"",""NetWeight"":632.91,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":91.8,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":91.8,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002169136"",""InvoiceType"":1,""InvoiceValue"":500.82,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""ed2fb790-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,ed2fb790-ecf7-11f0-a197-076b2a14f8441,VALID,ed2fb790-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:14:06.161+00,2026-01-09 01:14:06.161+00
1907309,"{""_id"":""ed520ca0-ecf7-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""ed520ca0-ecf7-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-09T01:10:03"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12085998"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""45986"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.37}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""1103 kia motor building block b TOURIST CLUB AREA"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Neha  Kapoor""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-09"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""62044200"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Arias by Lara Dutta Cotton Woven Half Sleeves Denim Frock With Belt  Navy Blue"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":166.12,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":52.47,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":52.47,""VehicleIndicator"":""N""},{""CommodityCode"":""61103000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Pine Kids Knit Full Sleeves Woollen Dress With Cable Knit Design  Black   White"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":18.46,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":73.44,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":73.44,""VehicleIndicator"":""N""},{""CommodityCode"":""61142000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Pine Kids Cotton Knit Full Sleeves Hooded Sweatshirt With Patch Detailing   Kangaroo Pockets  Red"",""InvoiceItemLineNumber"":3,""IsFreeOfCost"":""N"",""NetWeight"":54.92,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":35.64,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":35.64,""VehicleIndicator"":""N""},{""CommodityCode"":""61142000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Pine Kids Cotton Knit Full Sleeves Sweatshirt With Feeling Pretty Text   Floral Print  Dark Green"",""InvoiceItemLineNumber"":4,""IsFreeOfCost"":""N"",""NetWeight"":73.23,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":31.86,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":31.86,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002168110"",""InvoiceType"":1,""InvoiceValue"":193.41,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""ed520ca0-ecf7-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,ed520ca0-ecf7-11f0-a197-076b2a14f8441,VALID,ed520ca0-ecf7-11f0-a197-076b2a14f8441,2026-01-09 01:14:13.35+00,2026-01-09 01:14:13.35+00
