tranxData,key,documentno,customstatus
"{""_id"":""3d3fc890-dbb1-11f0-a197-076b2a14f8441"",""BODID"":""3d3fc890-dbb1-11f0-a197-076b2a14f8441"",""Key"":""3d3fc890-dbb1-11f0-a197-076b2a14f8441"",""actionBy"":""customs"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766021473619,""currentStage"":""SS"",""customsStatus"":""6"",""customsSubmissionResponse"":""0accc720-dbc8-11f0-a263-eb7ece8302f6"",""declarationClearedTime"":""2025-12-18"",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":""1020895642125"",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766021473619,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766021473619,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766022241522,""currentStage"":""S"",""customsSubmissionResponse"":""073ca810-dbb3-11f0-8c79-e3c98cc5e002"",""description"":"""",""previousJsonResponse"":"""",""receivedTime"":1766022241478,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766022261274,""currentStage"":""SS"",""customsSubmissionResponse"":""1301cf40-dbb3-11f0-9731-d18eb16140cf"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""CONFIRM\"",\""BOD\"":{\""ResponseDetails\"":{\""BODFailureMessage\"":null,\""BODWarningMessage\"":null,\""BODSuccessMessage\"":{\""ResponseDetails\"":{\""MessageType\"":null,\""MessageCode\"":null,\""MessageDescription\"":null,\""RequestNumber\"":6476060510}},\""DeclarationCharges\"":null,\""Identifier\"":null}}},\""BODHeader\"":{\""ReleaseID\"":\""9.3\"",\""VersionID\"":\""1.0\"",\""SystemEnvironmentCode\"":\""PRD\"",\""LanguageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":\""000000000005116775\"",\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""ECOM-SUBMIT-DEC-RESP\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""Receiver\"":null,\""CreationDateTime\"":1766022243658,\""Signature\"":null,\""BODID\"":\""70f1f45d-cb41-4e1a-96f0-d64fee395ad9\""}}"",""receivedTime"":1766022243658,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766030915863,""currentStage"":""SS"",""customsSubmissionResponse"":""398ad4e0-dbc7-11f0-9731-d18eb16140cf"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448574410,\""DeclarationNo\"":1020895642125,\""RequestNo\"":\""6476060510\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766022323000,\""DecVersionStatus\"":6,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766022323000,\""Signature\"":null,\""BODID\"":\""e62447b6-2969-4f78-81d9-24c237583ba4\""}}"",""receivedTime"":1766022323000,""retryCount"":0,""status"":""6""},{""actionBy"":""customs"",""actionTimeStamp"":1766031266928,""currentStage"":""SS"",""customsSubmissionResponse"":""0accc720-dbc8-11f0-a263-eb7ece8302f6"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448574410,\""DeclarationNo\"":null,\""RequestNo\"":\""6476060510\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766022243000,\""DecVersionStatus\"":2,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766022243000,\""Signature\"":null,\""BODID\"":\""cc340711-f107-472c-abe6-0306d0b3244e\""}}"",""receivedTime"":1766022243000,""retryCount"":0,""status"":""2""}],""invoiceNo"":""FC2526C002000552"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":true,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766031266928,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11865268"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":""6476060510"",""responseJSONPayload"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448574410,\""DeclarationNo\"":null,\""RequestNo\"":\""6476060510\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766022243000,\""DecVersionStatus\"":2,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766022243000,\""Signature\"":null,\""BODID\"":\""cc340711-f107-472c-abe6-0306d0b3244e\""}}"",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",3d3fc890-dbb1-11f0-a197-076b2a14f8441,1.0209E+12,6
"{""_id"":""e3d83900-dbb4-11f0-a197-076b2a14f8441"",""BODID"":""e3d83900-dbb4-11f0-a197-076b2a14f8441"",""Key"":""e3d83900-dbb4-11f0-a197-076b2a14f8441"",""actionBy"":""customs"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766023041522,""currentStage"":""SS"",""customsStatus"":""6"",""customsSubmissionResponse"":""602cb120-dbc4-11f0-a263-eb7ece8302f6"",""declarationClearedTime"":""2025-12-18"",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":""1020895693425"",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766023041522,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766023041522,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766029245190,""currentStage"":""S"",""customsSubmissionResponse"":""55bf4730-dbc3-11f0-a263-eb7ece8302f6"",""description"":"""",""previousJsonResponse"":"""",""receivedTime"":1766029245150,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766029284204,""currentStage"":""SS"",""customsSubmissionResponse"":""6d003080-dbc3-11f0-a263-eb7ece8302f6"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""CONFIRM\"",\""BOD\"":{\""ResponseDetails\"":{\""BODFailureMessage\"":null,\""BODWarningMessage\"":null,\""BODSuccessMessage\"":{\""ResponseDetails\"":{\""MessageType\"":null,\""MessageCode\"":null,\""MessageDescription\"":null,\""RequestNumber\"":6476067972}},\""DeclarationCharges\"":null,\""Identifier\"":null}}},\""BODHeader\"":{\""ReleaseID\"":\""9.3\"",\""VersionID\"":\""1.0\"",\""SystemEnvironmentCode\"":\""PRD\"",\""LanguageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":\""000000000005117367\"",\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""ECOM-SUBMIT-DEC-RESP\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""Receiver\"":null,\""CreationDateTime\"":1766029247251,\""Signature\"":null,\""BODID\"":\""76bef4d0-8c0b-46c3-8279-a065179d0c8a\""}}"",""receivedTime"":1766029247251,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766029655778,""currentStage"":""SS"",""customsSubmissionResponse"":""4a78f780-dbc4-11f0-a263-eb7ece8302f6"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448581172,\""DeclarationNo\"":1020895693425,\""RequestNo\"":\""6476067972\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766029288000,\""DecVersionStatus\"":6,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766029288000,\""Signature\"":null,\""BODID\"":\""e4c1bbb6-e243-4f6c-8060-068b179104bf\""}}"",""receivedTime"":1766029288000,""retryCount"":0,""status"":""6""},{""actionBy"":""customs"",""actionTimeStamp"":1766029692181,""currentStage"":""SS"",""customsSubmissionResponse"":""602cb120-dbc4-11f0-a263-eb7ece8302f6"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448581172,\""DeclarationNo\"":null,\""RequestNo\"":\""6476067972\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766029247000,\""DecVersionStatus\"":2,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766029247000,\""Signature\"":null,\""BODID\"":\""65e23183-c126-48fe-a370-e590d65667ef\""}}"",""receivedTime"":1766029247000,""retryCount"":0,""status"":""2""}],""invoiceNo"":""FC2526C002003471"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":true,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766029692181,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11860514"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":""6476067972"",""responseJSONPayload"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448581172,\""DeclarationNo\"":null,\""RequestNo\"":\""6476067972\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766029247000,\""DecVersionStatus\"":2,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766029247000,\""Signature\"":null,\""BODID\"":\""65e23183-c126-48fe-a370-e590d65667ef\""}}"",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",e3d83900-dbb4-11f0-a197-076b2a14f8441,1.0209E+12,6
"{""_id"":""23a980c0-dbb5-11f0-a197-076b2a14f8441"",""BODID"":""23a980c0-dbb5-11f0-a197-076b2a14f8441"",""Key"":""23a980c0-dbb5-11f0-a197-076b2a14f8441"",""actionBy"":""customs"",""authorizedDeclarant"":""AE-1137349"",""authorized_Declarant"":""AE-1137349"",""channelIdentifier"":""firstcryecomchannel"",""claimDeclarationNo"":"""",""createdAt"":1766023148621,""currentStage"":""SS"",""customsStatus"":""6"",""customsSubmissionResponse"":""6c345f90-dbc4-11f0-8c79-e3c98cc5e002"",""declarationClearedTime"":""2025-12-18"",""declarationType"":""102"",""direction"":""1"",""documentName"":""documenttrackings"",""documentNo"":""1020895697325"",""documentType"":""DECLARATION"",""documents"":null,""ecomBusinessCode"":""AE-1137349"",""errorType"":"""",""errors"":"""",""funcKey"":""FZ_UAE_false_ALL"",""history"":[{""actionBy"":""AE-1137349"",""actionTimeStamp"":1766023148621,""currentStage"":""W"",""customsSubmissionResponse"":"""",""description"":""Waiting for generation"",""previousJsonResponse"":"""",""receivedTime"":1766023148621,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766029262329,""currentStage"":""S"",""customsSubmissionResponse"":""5ff4a6a0-dbc3-11f0-9731-d18eb16140cf"",""description"":"""",""previousJsonResponse"":"""",""receivedTime"":1766029262287,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766029294668,""currentStage"":""SS"",""customsSubmissionResponse"":""733bf420-dbc3-11f0-a263-eb7ece8302f6"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""CONFIRM\"",\""BOD\"":{\""ResponseDetails\"":{\""BODFailureMessage\"":null,\""BODWarningMessage\"":null,\""BODSuccessMessage\"":{\""ResponseDetails\"":{\""MessageType\"":null,\""MessageCode\"":null,\""MessageDescription\"":null,\""RequestNumber\"":6476068005}},\""DeclarationCharges\"":null,\""Identifier\"":null}}},\""BODHeader\"":{\""ReleaseID\"":\""9.3\"",\""VersionID\"":\""1.0\"",\""SystemEnvironmentCode\"":\""PRD\"",\""LanguageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":\""000000000005117410\"",\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""ECOM-SUBMIT-DEC-RESP\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""Receiver\"":null,\""CreationDateTime\"":1766029264915,\""Signature\"":null,\""BODID\"":\""e60e1223-d847-4b88-8e12-caaa144547a4\""}}"",""receivedTime"":1766029264915,""retryCount"":0,""status"":""""},{""actionBy"":""customs"",""actionTimeStamp"":1766029354091,""currentStage"":""SS"",""customsSubmissionResponse"":""96a6e0f0-dbc3-11f0-9731-d18eb16140cf"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448582205,\""DeclarationNo\"":1020895697325,\""RequestNo\"":\""6476068005\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766029343000,\""DecVersionStatus\"":6,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766029343000,\""Signature\"":null,\""BODID\"":\""47aefa63-9b6b-4244-939e-e94013bf1a48\""}}"",""receivedTime"":1766029343000,""retryCount"":0,""status"":""6""},{""actionBy"":""customs"",""actionTimeStamp"":1766029712372,""currentStage"":""SS"",""customsSubmissionResponse"":""6c345f90-dbc4-11f0-8c79-e3c98cc5e002"",""description"":"""",""previousJsonResponse"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448582205,\""DeclarationNo\"":null,\""RequestNo\"":\""6476068005\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766029264000,\""DecVersionStatus\"":2,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766029264000,\""Signature\"":null,\""BODID\"":\""fc385380-78e4-4a57-82e9-7a915787fd1e\""}}"",""receivedTime"":1766029264000,""retryCount"":0,""status"":""2""}],""invoiceNo"":""FC2526C002003668"",""isAmended"":true,""isExited"":false,""isGatePassAppFinder"":""3"",""isGatePassApplicable"":true,""isNRClaim"":false,""kvp"":null,""lastActivityTimeStamp"":1766029712372,""lastStage"":"""",""logistic_Provider"":""AE-1137349"",""orderNo"":""FCUAE11865460"",""orgType"":"""",""platformRequestNumber"":"""",""regimeType"":""1"",""requestID"":""6476068005"",""responseJSONPayload"":""{\""DataArea\"":{\""Verb\"":\""SEND\"",\""BOD\"":{\""DeclarationId\"":6448582205,\""DeclarationNo\"":null,\""RequestNo\"":\""6476068005\"",\""DecVersionNo\"":1,\""DeclarationStatusDate\"":1766029264000,\""DecVersionStatus\"":2,\""TransactionType\"":8,\""InspectionOutcome\"":null,\""OriginalSourceOfSubmission\"":4,\""InspectionOutcomeReasons\"":null,\""PersonalCustomerDetails\"":null,\""InboundCarrierDetails\"":null,\""OutboundCarrierDetails\"":{\""DateOfDeparture\"":1766001600000},\""AdditionalInformationDemand\"":null}},\""BODHeader\"":{\""releaseID\"":\""9.3\"",\""versionID\"":\""1.0\"",\""systemEnvironmentCode\"":\""PRD\"",\""languageCode\"":\""en-US\""},\""ApplicationArea\"":{\""Sender\"":{\""ReferenceID\"":null,\""LogicalID\"":\""DPP\"",\""ComponentID\"":null,\""TaskID\"":\""DEC_ST_DTL\"",\""ConfirmationCode\"":\""Always\"",\""AuthorizationID\"":null},\""CreationDateTime\"":1766029264000,\""Signature\"":null,\""BODID\"":\""fc385380-78e4-4a57-82e9-7a915787fd1e\""}}"",""retryCount"":0,""returnRequestNo"":"""",""shippingParameterID"":"""",""signature"":"""",""transportDocumentNo"":""AE9105441"",""__collection"":""documenttracking""}",23a980c0-dbb5-11f0-a197-076b2a14f8441,1.0209E+12,6
