id,tranxData,block_num,txnid,status,key,createdAt,updatedAt
1904715,"{""_id"":""957152f0-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""957152f0-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:15"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12087021"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.18}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""Flat 1001 Burj Al Arab towers Emax building HAMDAN STREET"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Karunakara  Reddy""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-07"",""InvoiceItemsDetail"":[{""CommodityCode"":""96190010"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Pro Bubble Care Premium Pant Style Diapers  Mega Saving Box  Medium  Size    Pieces"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":86.32,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":79,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":79,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002166105"",""InvoiceType"":1,""InvoiceValue"":79,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""957152f0-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,957152f0-ec31-11f0-a197-076b2a14f8441,VALID,957152f0-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:34.578+00,2026-01-08 01:34:34.578+00
1904719,"{""_id"":""95cfc6a0-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""95cfc6a0-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:15"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12088273"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.58}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""lebassy building flat no 202  electra street AL DANAH"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Shrijana  Gurung""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-07"",""InvoiceItemsDetail"":[{""CommodityCode"":""96190010"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Pro Bubble Care Premium Tape Style Diapers  Mega Saving Pack  Size   Extra Large   Pieces"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":302.88,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":60.88,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":60.88,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002164306"",""InvoiceType"":1,""InvoiceValue"":60.88,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""95cfc6a0-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,95cfc6a0-ec31-11f0-a197-076b2a14f8441,VALID,95cfc6a0-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:48.952+00,2026-01-08 01:34:48.952+00
1904716,"{""_id"":""9589bcf0-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""9589bcf0-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:15"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12093472"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.18}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""504 Red Tag Building Najda Street Abu Dhabi  UAE HAMDAN STREET"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Ruffy Anthony  Borcillo""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""62082100"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Cotton Woven Half Sleeves Collar Neck Night Suit Coord Set with Numeric Print  Red"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":1.23,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":19,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":19,""VehicleIndicator"":""N""},{""CommodityCode"":""62072100"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Cotton Animal Printed Pajama Set  Blue"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":30.91,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":18.3,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":18.3,""VehicleIndicator"":""N""},{""CommodityCode"":""61051000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Fleece Knit Full Sleeves Hooded Sweatshirt With Tiger Embroidery   Kangaroo Pockets  Blue   Yellow"",""InvoiceItemLineNumber"":3,""IsFreeOfCost"":""N"",""NetWeight"":18.07,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":35.4,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":35.4,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002167321"",""InvoiceType"":1,""InvoiceValue"":72.7,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""9589bcf0-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,9589bcf0-ec31-11f0-a197-076b2a14f8441,VALID,9589bcf0-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:38.472+00,2026-01-08 01:34:38.472+00
1904718,"{""_id"":""95b7f8e0-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""95b7f8e0-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:15"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12072350"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.37}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""Bldg 152 Flat 1404 Opposite Grand Millenium Hotel MADINAT ZAYED AREA"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Janet  Arellano""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-08"",""InvoiceItemsDetail"":[{""CommodityCode"":""96190010"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Pro Bubble Care Premium Tape Style Diapers  Size   Small   Pieces"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":229.66,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":42.84,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":42.84,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002166464"",""InvoiceType"":1,""InvoiceValue"":42.84,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""95b7f8e0-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,95b7f8e0-ec31-11f0-a197-076b2a14f8441,VALID,95b7f8e0-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:45.538+00,2026-01-08 01:34:45.538+00
1904717,"{""_id"":""95a13c90-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""95a13c90-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:15"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12074596"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.58}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""Wear mart building Al Andalus Tower 1902 Al Falah Street Area Abu Dhabi UAE AL FALAH STREET AREA"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Hanaa Mohamed Abdu  Kunnah""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-07"",""InvoiceItemsDetail"":[{""CommodityCode"":""96190010"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug Pro Bubble Care Premium Pant Style Diapers  Mega Saving Box  XXL  Size     Pieces"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":1183.52,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":76.94,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":76.94,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002166102"",""InvoiceType"":1,""InvoiceValue"":76.94,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""95a13c90-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,95a13c90-ec31-11f0-a197-076b2a14f8441,VALID,95a13c90-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:42.079+00,2026-01-08 01:34:42.079+00
1904720,"{""_id"":""95e682f0-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""95e682f0-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:16"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12085285"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.51}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""1005 10th floor aster pharmacy building HAMDAN STREET"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Surya""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-07"",""InvoiceItemsDetail"":[{""CommodityCode"":""95030090"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Fab N Funky Pretend Play Washing Machine  Light   Sound     LxBxH cm  Assorted"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":700.17,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":39.3,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":39.3,""VehicleIndicator"":""N""},{""CommodityCode"":""61102000"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Mark   Mia Solid Full Sleeves Party Suit With Waist Coat  White Navy"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":5.97,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":81.6,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":81.6,""VehicleIndicator"":""N""},{""CommodityCode"":""61112000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Earthy Touch Single Jersey Knit Full Sleeves Dhoti Kurta Set with Ethnic Motif Print  Navy Blue"",""InvoiceItemLineNumber"":3,""IsFreeOfCost"":""N"",""NetWeight"":206.29,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":41.8,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":41.8,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002164793"",""InvoiceType"":1,""InvoiceValue"":162.7,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""95e682f0-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,95e682f0-ec31-11f0-a197-076b2a14f8441,VALID,95e682f0-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:52.695+00,2026-01-08 01:34:52.695+00
1904721,"{""_id"":""95fddb80-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""95fddb80-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:30:16"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12079106"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.18}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""Abu Tariq Furniture Building Room 403 Next to Llh hospital HAMDAN STREET"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Adam Jacob  Jithin""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-07"",""InvoiceItemsDetail"":[{""CommodityCode"":""39269099"",""CountryOfOrigin"":""CN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Babyhug House Theme Door Stopper  Child Safety  Flexible  Durable  Fits Most Doors   Months to  Years   x   x  cm  Pack Of   Red and Blue"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":21.79,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":6.85,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":6.85,""VehicleIndicator"":""N""},{""CommodityCode"":""62059000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Bonfino Palm Tree Print Shirt  Light Blue"",""InvoiceItemLineNumber"":2,""IsFreeOfCost"":""N"",""NetWeight"":0.77,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":29.25,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""u"",""ValueOfGoods"":29.25,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002164307"",""InvoiceType"":1,""InvoiceValue"":36.1,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""95fddb80-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,95fddb80-ec31-11f0-a197-076b2a14f8441,VALID,95fddb80-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:34:56.245+00,2026-01-08 01:34:56.245+00
1904728,"{""_id"":""b22f1cb0-ec31-11f0-a197-076b2a14f8441"",""ApplicationArea"":{""BODID"":""b22f1cb0-ec31-11f0-a197-076b2a14f8441"",""CreationDateTime"":""2026-01-08T01:31:03"",""Sender"":{""AuthorizationID"":""AE-1137349"",""ConfirmationCode"":""ALWAYS"",""LogicalID"":""ECOM"",""TaskID"":""ECOM-SUBMIT-DEC""}},""BODHeader"":{""LanguageCode"":""en-US"",""ReleaseID"":""9.3"",""SystemEnvironmentCode"":""DEV"",""VersionID"":""1.0""},""DataArea"":{""BOD"":{""DeclarationRequest"":{""DeclarationAmendReason"":{},""DeclarationCancellationReason"":{},""DeclarationDetails"":{""BrokerCustomerCode"":161613441,""DeclarantReferenceNo"":""FCUAE12083465"",""DeclarationType"":""102"",""PaymentDetails"":[{""PaymentMode"":1,""PaymentReference"":""1055958""}],""RegimeType"":""1"",""TradeType"":1,""TransportDocumentDetails"":{""CargoTypePackageCode"":""1"",""GrossWeightUnit"":""kg"",""OutboundMasterDocumentNo"":""33244"",""OutboundTransportDocumentNo"":""AE9105441"",""PackageDetails"":[{""PackageType"":""CTN"",""TotalNumberOfPackages"":1}],""TotalGrossWeight"":0.18}},""DocumentName"":"""",""ExporterDetails"":{},""ImporterDetails"":{""Address"":""Alkhabiya restaurant building flat 1202 floor 12 AL FALAH STREET AREA"",""City"":""AEDXB"",""Country"":""AE"",""Name"":""Asma  Bahadur""},""InboundCarrierDetails"":{},""Key"":"""",""OutboundCarrierDetails"":{""DateOfDeparture"":""2026-01-08"",""TransportMode"":3},""PartiesDetails"":{""ConsignorExporterTransferorCode"":""AE-1137349""},""ShippingDetails"":{""DestinationCountry"":""AE"",""ExportEntityFreezoneCode"":""13"",""Invoices"":[{""INCOTermsCode"":""CIF"",""InvoiceCurrency"":""AED"",""InvoiceDate"":""2026-01-07"",""InvoiceItemsDetail"":[{""CommodityCode"":""61112000"",""CountryOfOrigin"":""IN"",""Discount"":{},""GoodsCondition"":""N"",""GoodsDescription"":""Cute Walk by Babyhug Knit Ankle Length Anti Bacterial Socks with Text Design  Pack of    Blue   White"",""InvoiceItemLineNumber"":1,""IsFreeOfCost"":""N"",""NetWeight"":2255.83,""NetWeightUnit"":""kg"",""OriginalValueOfItem"":13.2,""StatisticalQuantity"":1,""StatisticalQuantityMeasurementUnit"":""kg"",""ValueOfGoods"":13.2,""VehicleIndicator"":""N""}],""InvoiceNumber"":""FC2526C002162459"",""InvoiceType"":1,""InvoiceValue"":13.2,""PaymentInstrumentType"":1,""SellerName"":""Firstcry Retail DWCLLC"",""TotalNumberOfInvoicePages"":1}]}},""MessageHeader"":{""MessageType"":""NEW""}}},""DocumentName"":""declaration_payload"",""Key"":""b22f1cb0-ec31-11f0-a197-076b2a14f8441"",""__collection"":""declaration_json_mapping""}",1000,b22f1cb0-ec31-11f0-a197-076b2a14f8441,VALID,b22f1cb0-ec31-11f0-a197-076b2a14f8441,2026-01-08 01:35:43.386+00,2026-01-08 01:35:43.386+00
